data.source	file.snps	sample.id	ref.genome	data.type	out.folder	is.tumor
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9024_Tumor.snps	SC_9024_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9026_Normal.snps	SC_9026_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9026_Tumor.snps	SC_9026_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9027_Normal.snps	SC_9027_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9027_Tumor.snps	SC_9027_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9028_Normal.snps	SC_9028_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9028_Tumor.snps	SC_9028_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9029_Normal.snps	SC_9029_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9029_Tumor.snps	SC_9029_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9030_Normal.snps	SC_9030_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9030_Tumor.snps	SC_9030_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9032_Normal.snps	SC_9032_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9032_Tumor.snps	SC_9032_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9034_Normal.snps	SC_9034_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9034_Tumor.snps	SC_9034_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9035_Normal.snps	SC_9035_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9035_Tumor.snps	SC_9035_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9036_Normal.snps	SC_9036_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9036_Tumor.snps	SC_9036_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9037_Normal.snps	SC_9037_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9037_Tumor.snps	SC_9037_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9038_Normal.snps	SC_9038_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9038_Tumor.snps	SC_9038_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9039_Normal.snps	SC_9039_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9039_Tumor.snps	SC_9039_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9043_Normal.snps	SC_9043_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9043_Tumor.snps	SC_9043_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9046_Normal.snps	SC_9046_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9046_Tumor.snps	SC_9046_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9047_Normal.snps	SC_9047_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9047_Tumor.snps	SC_9047_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9048_Normal.snps	SC_9048_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9048_Tumor.snps	SC_9048_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9049_Normal.snps	SC_9049_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9049_Tumor.snps	SC_9049_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9050_Normal.snps	SC_9050_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9050_Tumor.snps	SC_9050_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9054_Normal.snps	SC_9054_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9054_Tumor.snps	SC_9054_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9055_Normal.snps	SC_9055_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9055_Tumor.snps	SC_9055_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9056_Normal.snps	SC_9056_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9056_Tumor.snps	SC_9056_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9057_Normal.snps	SC_9057_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9057_Tumor.snps	SC_9057_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9058_Normal.snps	SC_9058_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9058_Tumor.snps	SC_9058_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9059_Normal.snps	SC_9059_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9059_Tumor.snps	SC_9059_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9060_Normal.snps	SC_9060_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9060_Tumor.snps	SC_9060_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9061_Normal.snps	SC_9061_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9061_Tumor.snps	SC_9061_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9062_Normal.snps	SC_9062_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9062_Tumor.snps	SC_9062_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9063_Normal.snps	SC_9063_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9063_Tumor.snps	SC_9063_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9065_Normal.snps	SC_9065_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9065_Tumor.snps	SC_9065_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9066_Normal.snps	SC_9066_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9066_Tumor.snps	SC_9066_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9068_Normal.snps	SC_9068_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9068_Tumor.snps	SC_9068_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9091_N.snps	SC_9091_N	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9091_T.snps	SC_9091_T	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9092_Normal.snps	SC_9092_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9092_Tumor.snps	SC_9092_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9093_Normal.snps	SC_9093_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9093_Tumor.snps	SC_9093_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9094_Normal.snps	SC_9094_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9094_Tumor.snps	SC_9094_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9096_Normal.snps	SC_9096_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9096_Tumor.snps	SC_9096_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9097_Normal.snps	SC_9097_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9097_Tumor.snps	SC_9097_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9099_Normal.snps	SC_9099_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9099_Tumor.snps	SC_9099_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9100_Normal.snps	SC_9100_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9100_Tumor.snps	SC_9100_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9103_Normal.snps	SC_9103_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9103_Tumor.snps	SC_9103_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9104_Normal.snps	SC_9104_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9104_Tumor.snps	SC_9104_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9107_Normal.snps	SC_9107_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9107_Tumor.snps	SC_9107_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9109_Normal.snps	SC_9109_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SC_9109_Tumor.snps	SC_9109_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_6520.snps	SI_6520	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_6521.snps	SI_6521	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_7642.snps	SI_7642	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_7643.snps	SI_7643	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_7703.snps	SI_7703	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_7704.snps	SI_7704	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_7705.snps	SI_7705	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_7706.snps	SI_7706	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_7789.snps	SI_7789	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_7790.snps	SI_7790	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_7828.snps	SI_7828	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_7829.snps	SI_7829	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_7903.snps	SI_7903	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_7904.snps	SI_7904	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_7976.snps	SI_7976	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_7977.snps	SI_7977	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8168.snps	SI_8168	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8169.snps	SI_8169	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8170.snps	SI_8170	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8171.snps	SI_8171	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8172.snps	SI_8172	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8173.snps	SI_8173	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8174.snps	SI_8174	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8175.snps	SI_8175	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8176.snps	SI_8176	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8177.snps	SI_8177	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8225.snps	SI_8225	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8226.snps	SI_8226	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8270.snps	SI_8270	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8271.snps	SI_8271	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8347.snps	SI_8347	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8348.snps	SI_8348	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8353.snps	SI_8353	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8354.snps	SI_8354	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8355.snps	SI_8355	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/SI_8356.snps	SI_8356	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2001_Normal.snps	TP_2001_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2001_Tumor.snps	TP_2001_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2009_Normal.snps	TP_2009_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2009_Tumor.snps	TP_2009_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2010_Normal.snps	TP_2010_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2010_Tumor.snps	TP_2010_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2032_Normal.snps	TP_2032_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2032_Tumor.snps	TP_2032_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2034_Normal.snps	TP_2034_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2034_Tumor_Bone_-_Block_2B.snps	TP_2034_Tumor_Bone_-_Block_2B	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2060_N.snps	TP_2060_N	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2060_T.snps	TP_2060_T	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2061_N.snps	TP_2061_N	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2061_T.snps	TP_2061_T	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2064_Normal.snps	TP_2064_Normal	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	0
SU2C	/BCGLAB/2020_signatures/pileup/SU2C/TP_2064_Tumor.snps	TP_2064_Tumor	GRCh37	DNA	/BCGLAB/2020_signatures/input_data/SU2C	1
TCGA-BLCA	/BCGLAB/2020_signatures/pileup/TCGA-BLCA/TCGA-2F-A9KO-01_DNA_tumor/C500.TCGA-2F-A9KO-01A-11D-A38G-08.2_gdc_realn.snps	TCGA-2F-A9KO-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BLCA	1
TCGA-BLCA	/BCGLAB/2020_signatures/pileup/TCGA-BLCA/TCGA-2F-A9KO-01_RNA_tumor/083a1d65-1bca-414e-8193-92670662e47f_gdc_realn_rehead.snps	TCGA-2F-A9KO-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BLCA	1
TCGA-BLCA	/BCGLAB/2020_signatures/pileup/TCGA-BLCA/TCGA-2F-A9KO-11_DNA_normal/C500.TCGA-2F-A9KO-11A-12D-A38J-08.2_gdc_realn.snps	TCGA-2F-A9KO-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BLCA	0
TCGA-BLCA	/BCGLAB/2020_signatures/pileup/TCGA-BLCA/TCGA-2F-A9KP-01_DNA_tumor/C500.TCGA-2F-A9KP-01A-11D-A38G-08.2_gdc_realn.snps	TCGA-2F-A9KP-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BLCA	1
TCGA-BLCA	/BCGLAB/2020_signatures/pileup/TCGA-BLCA/TCGA-2F-A9KP-01_RNA_tumor/f83d2f09-df04-44aa-90f7-338b72bc94f8_gdc_realn_rehead.snps	TCGA-2F-A9KP-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BLCA	1
TCGA-BLCA	/BCGLAB/2020_signatures/pileup/TCGA-BLCA/TCGA-2F-A9KP-10_DNA_normal/C500.TCGA-2F-A9KP-10A-01D-A38J-08.2_gdc_realn.snps	TCGA-2F-A9KP-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BLCA	0
TCGA-BLCA	/BCGLAB/2020_signatures/pileup/TCGA-BLCA/TCGA-2F-A9KQ-01_DNA_tumor/C500.TCGA-2F-A9KQ-01A-11D-A38G-08.2_gdc_realn.snps	TCGA-2F-A9KQ-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BLCA	1
TCGA-BLCA	/BCGLAB/2020_signatures/pileup/TCGA-BLCA/TCGA-2F-A9KQ-11_DNA_normal/C500.TCGA-2F-A9KQ-11A-11D-A38J-08.2_gdc_realn.snps	TCGA-2F-A9KQ-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BLCA	0
TCGA-BLCA	/BCGLAB/2020_signatures/pileup/TCGA-BLCA/TCGA-2F-A9KR-01_DNA_tumor/C500.TCGA-2F-A9KR-01A-11D-A38G-08.2_gdc_realn.snps	TCGA-2F-A9KR-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BLCA	1
TCGA-BLCA	/BCGLAB/2020_signatures/pileup/TCGA-BLCA/TCGA-2F-A9KR-01_RNA_tumor/fadb8c8c-1252-4fcc-90da-60dca6c05f9f_gdc_realn_rehead.snps	TCGA-2F-A9KR-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BLCA	1
TCGA-BLCA	/BCGLAB/2020_signatures/pileup/TCGA-BLCA/TCGA-2F-A9KR-10_DNA_normal/C500.TCGA-2F-A9KR-10A-01D-A38J-08.2_gdc_realn.snps	TCGA-2F-A9KR-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BLCA	0
